occurrence_id,surface,location,rendered,parsed_value,decimals,percent,context,family_hint,quantity_id,source,source_value,source_scale,tolerance,unit,weighting,status,note
story-00165,story,table-8:r20c4,0.8159,0.8159,4,False,Behavioural estimates | Coefficient | Singles | Couple men | Couple women | Occupation 4 \(\xi_4\) | 0.5632 (0.1225) | 0.1594 (0.0618) | 0.8159 (0.0799); display_column=Couple women,S11,S11:MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_couples_parameter_table_v1.csv:row=38:estimate,MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_couples_parameter_table_v1.csv,0.8158897792789481,1.0,5e-05,,,PASS,parsed signed value; |display-source|=1.02e-05 <= 5e-05
story-00166,story,table-8:r20c4,0.0799,0.0799,4,False,Behavioural estimates | Coefficient | Singles | Couple men | Couple women | Occupation 4 \(\xi_4\) | 0.5632 (0.1225) | 0.1594 (0.0618) | 0.8159 (0.0799); display_column=Couple women,S11,S11:MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_couples_parameter_table_v1.csv:row=38:se_robust_CR1,MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_couples_parameter_table_v1.csv,0.07992498964860288,1.0,5e-05,,,PASS,parsed signed value; |display-source|=2.5e-05 <= 5e-05
story-00167,story,table-9:r2c2,2.0138,2.0138,4,False,Behavioural estimates | Coefficient | Singles | Couples | Intercept \(\beta_{w0}\) | 2.0138 (0.0561) | 2.0480 (0.0335); display_column=Singles,S11,S11:MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_singles_parameter_table_v1.csv:row=43:estimate,MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_singles_parameter_table_v1.csv,2.0138235873037567,1.0,5e-05,,,PASS,parsed signed value; |display-source|=2.36e-05 <= 5e-05
story-00168,story,table-9:r2c2,0.0561,0.0561,4,False,Behavioural estimates | Coefficient | Singles | Couples | Intercept \(\beta_{w0}\) | 2.0138 (0.0561) | 2.0480 (0.0335); display_column=Singles,S11,S11:MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_singles_parameter_table_v1.csv:row=43:se_robust_CR1,MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_singles_parameter_table_v1.csv,0.05609220394455393,1.0,5e-05,,,PASS,parsed signed value; |display-source|=7.8e-06 <= 5e-05
story-00169,story,table-9:r2c3,2.0480,2.048,4,False,Behavioural estimates | Coefficient | Singles | Couples | Intercept \(\beta_{w0}\) | 2.0138 (0.0561) | 2.0480 (0.0335); display_column=Couples,S11,S11:MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_couples_parameter_table_v1.csv:row=39:estimate,MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_couples_parameter_table_v1.csv,2.047996633732641,1.0,5e-05,,,PASS,parsed signed value; |display-source|=3.37e-06 <= 5e-05
story-00170,story,table-9:r2c3,0.0335,0.0335,4,False,Behavioural estimates | Coefficient | Singles | Couples | Intercept \(\beta_{w0}\) | 2.0138 (0.0561) | 2.0480 (0.0335); display_column=Couples,S11,S11:MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_criterion_b_population_moments_v1.csv:row=54:predicted,MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_criterion_b_population_moments_v1.csv,0.03346692149915758,1.0,5e-05,,,PASS,parsed signed value; |display-source|=3.31e-05 <= 5e-05
story-00171,story,table-9:r3c2,0.0566,0.0566,4,False,Behavioural estimates | Coefficient | Singles | Couples | Low education \(\beta_{wL}\) | 0.0566 (0.0372) | -0.0433 (0.0217); display_column=Singles,S11,S11:MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_singles_parameter_table_v1.csv:row=44:estimate,MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_singles_parameter_table_v1.csv,0.056626124614177736,1.0,5e-05,,,PASS,parsed signed value; |display-source|=2.61e-05 <= 5e-05
story-00172,story,table-9:r3c2,0.0372,0.0372,4,False,Behavioural estimates | Coefficient | Singles | Couples | Low education \(\beta_{wL}\) | 0.0566 (0.0372) | -0.0433 (0.0217); display_column=Singles,S11,S11:MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_criterion_b_population_moments_v1.csv:row=95:absolute_error,MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_criterion_b_population_moments_v1.csv,0.03718480480307751,1.0,5e-05,,,PASS,parsed signed value; |display-source|=1.52e-05 <= 5e-05
story-00173,story,table-9:r3c3,-0.0433,-0.0433,4,False,Behavioural estimates | Coefficient | Singles | Couples | Low education \(\beta_{wL}\) | 0.0566 (0.0372) | -0.0433 (0.0217); display_column=Couples,S11,S11:MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_couples_parameter_table_v1.csv:row=40:estimate,MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_couples_parameter_table_v1.csv,-0.04330458957710561,1.0,5e-05,,,PASS,parsed signed value; |display-source|=4.59e-06 <= 5e-05
story-00174,story,table-9:r3c3,0.0217,0.0217,4,False,Behavioural estimates | Coefficient | Singles | Couples | Low education \(\beta_{wL}\) | 0.0566 (0.0372) | -0.0433 (0.0217); display_column=Couples,S11,S11:MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_couples_parameter_table_v1.csv:row=40:se_robust_CR1,MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_couples_parameter_table_v1.csv,0.021664298015825,1.0,5e-05,,,PASS,parsed signed value; |display-source|=3.57e-05 <= 5e-05
story-00175,story,table-9:r4c2,0.1491,0.1491,4,False,Behavioural estimates | Coefficient | Singles | Couples | High education \(\beta_{wH}\) | 0.1491 (0.0308) | 0.1817 (0.0197); display_column=Singles,S11,S11:MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_singles_parameter_table_v1.csv:row=45:estimate,MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_singles_parameter_table_v1.csv,0.14905427891988668,1.0,5e-05,,,PASS,parsed signed value; |display-source|=4.57e-05 <= 5e-05
story-00176,story,table-9:r4c2,0.0308,0.0308,4,False,Behavioural estimates | Coefficient | Singles | Couples | High education \(\beta_{wH}\) | 0.1491 (0.0308) | 0.1817 (0.0197); display_column=Singles,S11,S11:MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_singles_parameter_table_v1.csv:row=45:se_robust_CR1,MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_singles_parameter_table_v1.csv,0.03084078433244647,1.0,5e-05,,,PASS,parsed signed value; |display-source|=4.08e-05 <= 5e-05
story-00177,story,table-9:r4c3,0.1817,0.1817,4,False,Behavioural estimates | Coefficient | Singles | Couples | High education \(\beta_{wH}\) | 0.1491 (0.0308) | 0.1817 (0.0197); display_column=Couples,S11,S11:MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_couples_parameter_table_v1.csv:row=41:estimate,MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_couples_parameter_table_v1.csv,0.1816515051313402,1.0,5e-05,,,PASS,parsed signed value; |display-source|=4.85e-05 <= 5e-05
story-00178,story,table-9:r4c3,0.0197,0.0197,4,False,Behavioural estimates | Coefficient | Singles | Couples | High education \(\beta_{wH}\) | 0.1491 (0.0308) | 0.1817 (0.0197); display_column=Couples,S11,S11:MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_couples_parameter_table_v1.csv:row=41:se_robust_CR1,MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_couples_parameter_table_v1.csv,0.01970587476511142,1.0,5e-05,,,PASS,parsed signed value; |display-source|=5.87e-06 <= 5e-05
story-00179,story,table-9:r5c2,0.2408,0.2408,4,False,Behavioural estimates | Coefficient | Singles | Couples | Potential experience \(\beta_{wx}\) | 0.2408 (0.0862) | 0.5643 (0.0546); display_column=Singles,S11,S11:MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_singles_parameter_table_v1.csv:row=46:estimate,MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_singles_parameter_table_v1.csv,0.24077041930177193,1.0,5e-05,,,PASS,parsed signed value; |display-source|=2.96e-05 <= 5e-05
story-00180,story,table-9:r5c2,0.0862,0.0862,4,False,Behavioural estimates | Coefficient | Singles | Couples | Potential experience \(\beta_{wx}\) | 0.2408 (0.0862) | 0.5643 (0.0546); display_column=Singles,S11,S11:MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_singles_parameter_table_v1.csv:row=46:se_robust_CR1,MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_singles_parameter_table_v1.csv,0.0862222670841145,1.0,5e-05,,,PASS,parsed signed value; |display-source|=2.23e-05 <= 5e-05
story-00181,story,table-9:r5c3,0.5643,0.5643,4,False,Behavioural estimates | Coefficient | Singles | Couples | Potential experience \(\beta_{wx}\) | 0.2408 (0.0862) | 0.5643 (0.0546); display_column=Couples,S11,S11:MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_couples_parameter_table_v1.csv:row=42:estimate,MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_couples_parameter_table_v1.csv,0.5643499329119819,1.0,5e-05,,,PASS,parsed signed value; |display-source|=4.99e-05 <= 5e-05
story-00182,story,table-9:r5c3,0.0546,0.0546,4,False,Behavioural estimates | Coefficient | Singles | Couples | Potential experience \(\beta_{wx}\) | 0.2408 (0.0862) | 0.5643 (0.0546); display_column=Couples,S11,S11:MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_couples_parameter_table_v1.csv:row=42:se_robust_CR1,MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_couples_parameter_table_v1.csv,0.05459281458633443,1.0,5e-05,,,PASS,parsed signed value; |display-source|=7.19e-06 <= 5e-05
story-00183,story,table-9:r6c1,2,2.0,0,False,Behavioural estimates | Coefficient | Singles | Couples | Experience squared \(\beta_{wx^2}\) | -0.0282 (0.0390) | -0.1598 (0.0243); display_column=Coefficient,S11,S11:singles:one_nat_consumption_factor,MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_singles_parameter_table_v1.csv,1.6331342163894658,1.0,0.5,ratio,,PASS,parsed signed value; |display-source|=0.367 <= 0.5
story-00184,story,table-9:r6c2,-0.0282,-0.0282,4,False,Behavioural estimates | Coefficient | Singles | Couples | Experience squared \(\beta_{wx^2}\) | -0.0282 (0.0390) | -0.1598 (0.0243); display_column=Singles,S11,S11:MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_singles_parameter_table_v1.csv:row=47:estimate,MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_singles_parameter_table_v1.csv,-0.028173940878562485,1.0,5e-05,,,PASS,parsed signed value; |display-source|=2.61e-05 <= 5e-05
story-00185,story,table-9:r6c2,0.0390,0.039,4,False,Behavioural estimates | Coefficient | Singles | Couples | Experience squared \(\beta_{wx^2}\) | -0.0282 (0.0390) | -0.1598 (0.0243); display_column=Singles,S11,S11:MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_singles_parameter_table_v1.csv:row=47:se_robust_CR1,MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_singles_parameter_table_v1.csv,0.03899050757498881,1.0,5e-05,,,PASS,parsed signed value; |display-source|=9.49e-06 <= 5e-05
story-00186,story,table-9:r6c3,-0.1598,-0.1598,4,False,Behavioural estimates | Coefficient | Singles | Couples | Experience squared \(\beta_{wx^2}\) | -0.0282 (0.0390) | -0.1598 (0.0243); display_column=Couples,S11,S11:MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_couples_parameter_table_v1.csv:row=43:estimate,MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_couples_parameter_table_v1.csv,-0.15982989555274882,1.0,5e-05,,,PASS,parsed signed value; |display-source|=2.99e-05 <= 5e-05
story-00187,story,table-9:r6c3,0.0243,0.0243,4,False,Behavioural estimates | Coefficient | Singles | Couples | Experience squared \(\beta_{wx^2}\) | -0.0282 (0.0390) | -0.1598 (0.0243); display_column=Couples,S11,S11:MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_criterion_b_population_moments_v1.csv:row=22:observed,MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_criterion_b_population_moments_v1.csv,0.024337269146028802,1.0,5e-05,,,PASS,parsed signed value; |display-source|=3.73e-05 <= 5e-05
story-00188,story,table-9:r7c1,2,2.0,0,False,Behavioural estimates | Coefficient | Singles | Couples | Occupation 2 \(\delta_2\) | -0.0347 (0.0399) | -0.0740 (0.0231); display_column=Coefficient,S11,S11:MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_criterion_b_population_moments_v1.csv:row=5:predicted,MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_criterion_b_population_moments_v1.csv,0.019766239602312687,100.0,0.5,,,PASS,parsed signed value; |display-source|=0.0234 <= 0.5
story-00189,story,table-9:r7c2,-0.0347,-0.0347,4,False,Behavioural estimates | Coefficient | Singles | Couples | Occupation 2 \(\delta_2\) | -0.0347 (0.0399) | -0.0740 (0.0231); display_column=Singles,S11,S11:MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_singles_parameter_table_v1.csv:row=49:estimate,MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_singles_parameter_table_v1.csv,-0.034715472635012054,1.0,5e-05,,,PASS,parsed signed value; |display-source|=1.55e-05 <= 5e-05
story-00190,story,table-9:r7c2,0.0399,0.0399,4,False,Behavioural estimates | Coefficient | Singles | Couples | Occupation 2 \(\delta_2\) | -0.0347 (0.0399) | -0.0740 (0.0231); display_column=Singles,S11,S11:MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_singles_parameter_table_v1.csv:row=49:se_robust_CR1,MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_singles_parameter_table_v1.csv,0.03989903760751005,1.0,5e-05,,,PASS,parsed signed value; |display-source|=9.62e-07 <= 5e-05
story-00191,story,table-9:r7c3,-0.0740,-0.074,4,False,Behavioural estimates | Coefficient | Singles | Couples | Occupation 2 \(\delta_2\) | -0.0347 (0.0399) | -0.0740 (0.0231); display_column=Couples,S11,S11:MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_couples_parameter_table_v1.csv:row=45:estimate,MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_couples_parameter_table_v1.csv,-0.07403222575810053,1.0,5e-05,,,PASS,parsed signed value; |display-source|=3.22e-05 <= 5e-05
story-00192,story,table-9:r7c3,0.0231,0.0231,4,False,Behavioural estimates | Coefficient | Singles | Couples | Occupation 2 \(\delta_2\) | -0.0347 (0.0399) | -0.0740 (0.0231); display_column=Couples,S11,S11:MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_couples_parameter_table_v1.csv:row=45:se_robust_CR1,MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_couples_parameter_table_v1.csv,0.02313184731323967,1.0,5e-05,,,PASS,parsed signed value; |display-source|=3.18e-05 <= 5e-05
story-00193,story,table-9:r8c1,3,3.0,0,False,Behavioural estimates | Coefficient | Singles | Couples | Occupation 3 \(\delta_3\) | 0.0622 (0.0383) | 0.0394 (0.0228); display_column=Coefficient,S11,S11:MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_criterion_b_population_moments_v1.csv:row=25:observed,MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_criterion_b_population_moments_v1.csv,0.02968378788422245,100.0,0.5,,,PASS,parsed signed value; |display-source|=0.0316 <= 0.5
story-00194,story,table-9:r8c2,0.0622,0.0622,4,False,Behavioural estimates | Coefficient | Singles | Couples | Occupation 3 \(\delta_3\) | 0.0622 (0.0383) | 0.0394 (0.0228); display_column=Singles,S11,S11:MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_singles_parameter_table_v1.csv:row=50:estimate,MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_singles_parameter_table_v1.csv,0.06221392621025183,1.0,5e-05,,,PASS,parsed signed value; |display-source|=1.39e-05 <= 5e-05
story-00195,story,table-9:r8c2,0.0383,0.0383,4,False,Behavioural estimates | Coefficient | Singles | Couples | Occupation 3 \(\delta_3\) | 0.0622 (0.0383) | 0.0394 (0.0228); display_column=Singles,S11,S11:MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_singles_parameter_table_v1.csv:row=50:se_robust_CR1,MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_singles_parameter_table_v1.csv,0.038274918467542905,1.0,5e-05,,,PASS,parsed signed value; |display-source|=2.51e-05 <= 5e-05
story-00196,story,table-9:r8c3,0.0394,0.0394,4,False,Behavioural estimates | Coefficient | Singles | Couples | Occupation 3 \(\delta_3\) | 0.0622 (0.0383) | 0.0394 (0.0228); display_column=Couples,S11,S11:MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_couples_parameter_table_v1.csv:row=46:estimate,MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_couples_parameter_table_v1.csv,0.039356598923610556,1.0,5e-05,,,PASS,parsed signed value; |display-source|=4.34e-05 <= 5e-05
